pool_id,dex,percentage
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x014079e1eef0e734c40fd133e10c4874221fab70,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x31fa55e03bad93c7f8affdd2ec616ebfde246001,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x630dd0e91043374eaa18a9b7722cc716d6a26147,arbitrum__uniswap__3,5.3
0x8def4db6697f4885ba4a3f75e9adb3cefcca6d6e,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0xac70bd92f89e6739b3a08db9b6081a923912f73d,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9,arbitrum__uniswap__3,5.3
0x05477c22a5349cee601500da0489dad137fd6bfa,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x421803da50d3932caa36bd1731d36a0e2af93542,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x32a5746ba6826828716cc1a394bc33301ebc7656,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x421803da50d3932caa36bd1731d36a0e2af93542,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x630dd0e91043374eaa18a9b7722cc716d6a26147,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xac70bd92f89e6739b3a08db9b6081a923912f73d,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x4cef551255ec96d89fec975446301b5c4e164c59,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0xa95b0f5a65a769d82ab4f3e82842e45b8bbaf101,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x7cf803e8d82a50504180f417b8bc7a493c0a0503,arbitrum__uniswap__3,5.3
0x630dd0e91043374eaa18a9b7722cc716d6a26147,arbitrum__uniswap__3,5.3
0x3db70832f48f8c01ee041671f7bb1cfaa2677584,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x8e295789c9465487074a65b1ae9ce0351172393f,arbitrum__uniswap__3,5.3
0xbbf3209130df7d19356d72eb8a193e2d9ec5c234,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc7341e85996eeb05897d3dec79448b6e4ccc09cf,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0x1aeedd3727a6431b8f070c0afaa81cc74f273882,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xc868f85196facfbbc08b44975f83788dd922e482,arbitrum__uniswap__3,5.3
0x0aa6b3a1852a90486f8e923dc953c8c296647362,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,arbitrum__uniswap__3,5.3
0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6af8e73e2261264ef95466b97b13e03bd88165e,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xdb3d8a8eb6a3546160c60d907ddf60057a07b1ff,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0xb08a8794a5d3ccca3725d92964696858d3201909,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xcb198a55e2a88841e855be4eacaad99422416b33,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x616083e2eac04e910e2020dd845edb85d4cb0aca,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x53d3e59faac08184720bcb2816f4cf5b36d6767d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x616083e2eac04e910e2020dd845edb85d4cb0aca,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0xb08a8794a5d3ccca3725d92964696858d3201909,arbitrum__uniswap__3,5.3
0xac70bd92f89e6739b3a08db9b6081a923912f73d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x42161084d0672e1d3f26a9b53e653be2084ff19c,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x17c14d2c404d167802b16c450d3c99f88f2c4f4d,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x05bbaaa020ff6bea107a9a1e06d2feb7bfd79ed2,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0xbe3ad6a5669dc0b8b12febc03608860c31e2eef6,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xbe3ad6a5669dc0b8b12febc03608860c31e2eef6,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xac70bd92f89e6739b3a08db9b6081a923912f73d,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x468b88941e7cc0b88c1869d68ab6b570bcef62ff,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xb08a8794a5d3ccca3725d92964696858d3201909,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xa6d1df9e1bcf75ea69759150923d6a212fccfafb,arbitrum__uniswap__3,5.3
0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x9a4d078024ca4d757209e4f4459fe501558960fc,arbitrum__uniswap__3,5.3
0xd97c8ee1c1e47f50a66e69d5ad155f882e38b0e5,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x42161084d0672e1d3f26a9b53e653be2084ff19c,arbitrum__uniswap__3,5.3
0x1eda4312807da49937cb316f098a25dc00a6f352,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x655c1607f8c2e73d5b4ddabce9ba8792b87592b6,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x263f7b865de80355f91c00dfb975a821effbea24,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xc473e2aee3441bf9240be85eb122abb059a3b57c,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb08a8794a5d3ccca3725d92964696858d3201909,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0xc6f780497a95e246eb9449f5e4770916dcd6396a,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xac70bd92f89e6739b3a08db9b6081a923912f73d,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x4cef551255ec96d89fec975446301b5c4e164c59,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x0e4831319a50228b9e450861297ab92dee15b44f,arbitrum__uniswap__3,5.3
0x53d3e59faac08184720bcb2816f4cf5b36d6767d,arbitrum__uniswap__3,5.3
0x42161084d0672e1d3f26a9b53e653be2084ff19c,arbitrum__uniswap__3,5.3
0xbbf3209130df7d19356d72eb8a193e2d9ec5c234,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xb08a8794a5d3ccca3725d92964696858d3201909,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x641c00a822e8b671738d32a431a4fb6074e5c79d,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xaeeceec4b31d3c1057210115bf176ebb05b9805d,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x4cef551255ec96d89fec975446301b5c4e164c59,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x9b42809aaae8d088ee01fe637e948784730f0386,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x7548bd60cb8f627a9b8ed94f8ca174348dbe6a05,arbitrum__uniswap__3,5.3
0x42161084d0672e1d3f26a9b53e653be2084ff19c,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xcda53b1f66614552f834ceef361a8d12a0b8dad8,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0x5969efdde3cf5c0d9a88ae51e47d721096a97203,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,arbitrum__uniswap__3,5.3
0xc6962004f452be9203591991d15f6b388e09e8d0,arbitrum__uniswap__3,5.3
0x1aeedd3727a6431b8f070c0afaa81cc74f273882,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x2f5e87c9312fa29aed5c179e456625d79015299c,arbitrum__uniswap__3,5.3
0x42161084d0672e1d3f26a9b53e653be2084ff19c,arbitrum__uniswap__3,5.3
0x6f38e884725a116c9c7fbf208e79fe8828a2595f,arbitrum__uniswap__3,5.3
0x2ad24e6cb77c2c7f09a5fa3fa5f23f3278046909,arbitrum__uniswap__3,5.3
0xc24f7d8e51a64dc1238880bd00bb961d54cbeb29,arbitrum__uniswap__3,5.3
